,click_bait_score,Content Title
1572,1,"Уыртэшџђ ёђ№рђху эр в№њья ёьџђр, їх ёх чрфртр в№хђр ётхђютэр тющэр"
1573,1,Эютрђр №хышушџ эр Эютшџ ётхђютхэ №хф
1574,1,быштрэхђю эр їютхјъшђх №рёш - Рыѕшьшџђр эр брђрэшчьр
1575,0,"Petel.bg - эютшэш - Уыртэшџђ ёђ№рђху эр в№њья ёьџђр, їх ёх чрфртр в№хђр ётхђютэр тющэр"
1576,1,гцрё! Уыртэшџђ ёђ№рђху эр в№њья х №рёшёђ ш шёър тющэш - бтџђ
1577,0,"Чрљю ""чрярфэџіш"" уыхфрђ Russia Today?"
1578,0,Сшяютхђх юђ @chicago514 - Dnevnik.bg/LIVE
1579,0,"Quo Vadis, Media?"
1580,1,"Уыртэшџђ ёђ№рђху эр в№њья ёьџђр, їх ёх чрфртр в№хђр ётхђютэр тющэр"
1581,0,"Уыртэшџђ ёђ№рђху эр в№њья ёьџђр, їх ёх чрфртр в№хђр ётхђютэр тющэр"
1582,1,Ыўфьшыр Цштъютр ёх ёрьюѓсш юђ сюыър
1583,1,быхфтрљрђр ётхђютэр тющэр ьэюую эряюьэџ Яњ№трђр ётхђютэр тющэр
1584,1,быхфтрљрђр ётхђютэр тющэр ьэюую эряюьэџ Яњ№трђр ётхђютэр тющэр
1585,1,Эютшџђ бтхђютхэ ахф шфтр! Уюђютш ыш ёђх?
1586,0,"Тёшїъш ёрђш№шіш, шу№рхѕьх эр ђрчш шу№р ё іхэчѓ№рђр. Шу№рђр тшэруш х ётюсюфр : e-vestnik.bg"
1587,1,"Р№ђ-я№юярурэфр, шч яюыхч№хэшхђю эр ""єю№ѓь"""
1588,0,"Фхёхђ ёњсшђшџ яю ётхђр, ъюшђю љх №шъюјш№рђ ѓ эрё - Рэрышчш"
1589,1,"Р№ђ-я№юярурэфр, шч яюыхч№хэшхђю эр ""єю№ѓь"""
1590,1,Трэур: Ъюёђшђх эр Ыхтёъш ёр т Шёъњ№р
1591,1,"агбШп ТЧаШТШ ЯЫРЭХвРвР! ФЭХб ШЧЪРаРеР ЯаЮаЮзХбвТЮ ЭР ТРЭУР, ЪЮХвЮ ЯаЮЬХЭп ШбвЮаШпвР! ТШЦвХ"
1592,1,"ихёђ ёшђѓрішш, чр№рфш ъюшђю љх ёњцрыџтрђх ъюурђю юёђр№ххђх"
1593,1,"агбШп ТЧаШТШ ЯЫРЭХвРвР! ФЭХб ШЧЪРаРеР ЯаЮаЮзХбвТЮ ЭР ТРЭУР, ЪЮХвЮ ЯаЮЬХЭп ШбвЮаШпвР! ТШЦвХ"
1594,1,"агбШп ТЧаШТШ ЯЫРЭХвРвР! ФЭХб ШЧЪРаРеР ЯаЮаЮзХбвТЮ ЭР ТРЭУР, ЪЮХвЮ ЯаЮЬХЭп ШбвЮаШпвР! ТШЦвХ"
1595,1,Фр шчъю№хэшь яюяѓышчьр ё яюяѓышёђъш ё№хфёђтр!
1596,1,Трэур: Тёшїъюђю ёъ№шђю чырђю эр ётхђр љх шчыхчх эр яютњ№ѕэюёђђр ьѓ
1597,1,Эшъюырщ Яюяяхђ№ют: Чэрхь ыш фюёђрђњїэю чр єрјшёђъшђх ю№урэшчрішш т Сњыур№шџ - Чр№рђр
1598,1,Тхёхышэ Ьр№шэют юђштр эр ёњф чр№рфш ыўсютэшірђр ёш!
1599,1,"Чртшщђх ёш ъ№рър т эџъюыъю ёыюџ рыѓьшэшхтю єюышю, їрё яю-ъњёэю эџьр фр яютџ№трђх ърътю љх ёх ёыѓїш"
1600,1,Чхьхђ№хёхэшџђр т вѓ№ішџ ёр я№хфшчтшърэш шчъѓёђтхэю юђ ъю№рс!
1601,1,"Эџъюыъю я№хфёърчрэшџ эр Трэур, ъюшђю ёр сшыш эхшчтхёђэш фю ёхур!"
1602,1,Ъњфх ёр ъюёђшђх эр Ыхтёъш? (Тшцђх ърътю я№ю№юъѓтрыр Трэур)
1603,1,"Хфэю ёђ№рээю ёњтярфхэшх, шыш яю№хфэюђю ёхыю т юсырёђ Сыруюхту№рф, т ъюхђю х ёэшьрэ єшыь"
1604,1,Ъюёђшђх эр Ыхтёъш ёр т Шёъњ№р
1605,0,Трэур: Ъюёђшђх эр Ыхтёъш ёр т Шёъњ№р
1606,1,"бХЭЧРжШп! Я№ю№юїшірђр Трэур яюёюїшыр: Ъюёђшђх эр Ыхтёъш ёр тњт тюфр, т Шёъњ№р ёр!!"
1607,1,"Шчђхъюѕр юђ №ѓёъш р№ѕшт, эшъющ эх х яюфючш№ры, їх Трэур х эря№ртшыр ђхчш я№ю№юїхёђтр ьхцфѓ 1993-1995! вютр я№юьхэџ тёшїъю!!! зрър эш | Vchas.net"
1608,1,"Шчђхъюѕр юђ №ѓёъш р№ѕшт, эшъющ эх х яюфючш№ры, їх Трэур х эря№ртшыр ђхчш я№ю№юїхёђтр ьхцфѓ 1993-1995! вютр я№юьхэџ тёшїъю!!! зрър эш | Vchas.net"
1609,1,Ф№рьрђшїхэ ъ№рщ эр ёх№шрыр втюџђ ьющ цштюђ
1610,1,аѓёшџ №рчъ№ш эхяюфючш№рэш я№хфёърчрэшџ эр Трэур
1611,1,"Трэур №рчъ№шыр, ъњфх ёр ъюёђшђх эр Ыхтёъш я№хф цхэрђр, ъюџђю ёђюџыр фю эхџ эр ёьњ№ђэшџ ? юфњ№"
1612,1,"Трэур ърчр, їх ъюёђшђх эр Ыхтёъш ёр т "
1613,1,"арчъ№шѕр ьэюую трцхэ чртхђ эр Трэур: Я№хфёђюш уюыџью юђъ№шђшх, іџыюђю ёъ№шђю чырђю љх шчыхчх т..."
1614,1,"Трэур №рчъ№шыр, ъњфх ёр ъюёђшђх эр Ыхтёъш я№хф цхэрђр, ъюџђю ёђюџыр фю эхџ эр ёьњ№ђэшџ ? юфњ№"
1615,1,"Трэур №рчъ№шыр, ъњфх ёр ъюёђшђх эр Ыхтёъш я№хф цхэрђр, ъюџђю ёђюџыр фю эхџ эр ёьњ№ђэшџ ? юфњ№"
1616,1,"Трэур №рчъ№шыр, ъњфх ёр ъюёђшђх эр Ыхтёъш я№хф цхэрђр, ъюџђю ёђюџыр фю эхџ эр ёьњ№ђэшџ ? юфњ№"
1617,1,Юљх ёяю№џђ ъњфх ёр ъюёђшђх эр Ряюёђюыр
1618,1,Трэур: Тёшїъюђю ёъ№шђю чырђю эр ётхђр љх шчыхчх эр яютњ№ѕэюёђђр ьѓ
1619,0,Трэур: Тёшїъюђю ёъ№шђю чырђю эр ётхђр љх шчыхчх эр яютњ№ѕэюёђђр ьѓ - арчтыхїхэшџ
1620,1,бњт№хьхээшџђ рьх№шърэёъш єрјшчњь. Ъръ ёњёшярѕр тёшїъю
1621,1,"Трэур ърчр, їх ъюёђшђх эр Ыхтёъш ёр т   Эютшэш ш Чрсртыхэшх"
1622,1,"Цхэрђр, я№хф ъюџђю яюїшэр я№ю№юїшірђр: Трэур ърчр, їх ъюёђшђх эр Ыхтёъш ёр т "
1623,1,"Цхэрђр, я№хф ъюџђю яюїшэр я№ю№юїшірђр: Трэур ърчр, їх ъюёђшђх эр Ыхтёъш ёр т "
1624,1,"Трэур ърчр, їх ъюёђшђх эр Ыхтёъш ёр т   Эютшэш юђ Сњыур№шџ ш ётхђр"
1625,1,"Трэур ърчр, їх ъюёђшђх эр Ыхтёъш ёр т   Эютшэш ш Чрсртыхэшх"
1626,1,"Трэур ърчр, їх ъюёђшђх эр Ыхтёъш ёр т Шёъњ№р!"
1627,0,"Petel.bg - эютшэш - Цхэрђр, я№хф ъюџђю яюїшэр я№ю№юїшірђр: Трэур ърчр, їх ъюёђшђх эр Ыхтёъш ёр т ..."
1628,0,Уюфшјэшэр - Юљх ёяю№џђ ъњфх ёр ъюёђшђх эр Ряюёђюыр
1629,1,"Трэур ърчр, їх ъюёђшђх эр Ыхтёъш ёр т "
1630,0,"Цхэрђр, я№хф ъюџђю яюїшэр я№ю№юїшірђр: Трэур ърчр, їх ъюёђшђх эр Ыхтёъш ёр т ... - СЫШж"
1631,1,"СкЫУРабЪШпв ЭРаЮФ бХ ТЪРЬХЭШ! ШбЪРаРеР ЭРЩ-ЧЫЮТХйЮвЮ ЯаХФбЪРЧРЭШХ ЭР ТРЭУР! вЮ УЫРбШ, зХ гЬШаРЬХ ЭР"
1632,1,"СкЫУРабЪШпв ЭРаЮФ бХ ТЪРЬХЭШ! ШбЪРаРеР ЭРЩ-ЧЫЮТХйЮвЮ ЯаХФбЪРЧРЭШХ ЭР ТРЭУР! вЮ УЫРбШ, зХ гЬШаРЬХ ЭР"
1633,1,"СкЫУРабЪШпв ЭРаЮФ бХ ТЪРЬХЭШ! ШбЪРаРеР ЭРЩ-ЧЫЮТХйЮвЮ ЯаХФбЪРЧРЭШХ ЭР ТРЭУР! вЮ УЫРбШ, зХ гЬШаРЬХ ЭР | Vchas.net"
1634,1,ахушёђ№ш№рэю х тђю№ю чхьхђ№хёхэшх чр фэхё!
1635,1,"СкЫУРабЪШпв ЭРаЮФ бХ ТЪРЬХЭШ! ШбЪРаРеР ЭРЩ-ЧЫЮТХйЮвЮ ЯаХФбЪРЧРЭШХ ЭР ТРЭУР! вЮ УЫРбШ, зХ гЬШаРЬХ ЭР | Vchas.net"
1636,1,"СкЫУРабЪШпв ЭРаЮФ бХ ТЪРЬХЭШ! ШбЪРаРеР ЭРЩ-ЧЫЮТХйЮвЮ ЯаХФбЪРЧРЭШХ ЭР ТРЭУР! вЮ УЫРбШ, зХ гЬШаРЬХ ЭР"
1637,1,Эютюуюфшјэш ёэшьъш юђ эрщ-ъ№рёштюђю ьюьшїх т ётхђр (бЭШЬЪШ)
1638,1,"Хђю ърътю љх тш ёх ёыѓїш, ъюурђю ёя№хђх фр џфхђх ѕыџс"
1639,1,быштрэхђю эр їютхјъшђх №рёш - Рыѕшьшџђр эр брђрэшчьр
1640,1,"вютр ёр 5 шчэхэрфтрљш ѕ№рэшђхыэш ёђюъш, чр ъюшђю яютхїхђю ѕю№р эх чэрџђ, їх ѓэшљюцртрђ ѕю№ьюэшђх ш ъюцрђр!"
1641,1,Ърътю ёх ёыѓїш ё їр№ютэрђр эютшэр№ър Тшъђю№шџ Яхђ№ютр?
1642,1,Уюыџьр ђ№рухфшџ т ёхьхщёђтюђю эр ыўсшьр эр тёшїъш сњыур№ш яхтшір
1643,1,быштрэхђю эр їютхјъшђх №рёш - Рыѕшьшџђр эр брђрэшчьр
1644,1,быштрэхђю эр їютхјъшђх №рёш - Рыѕшьшџђр эр брђрэшчьр
1645,1,Чхьхђ№хёхэшх ёђ№хёэр Сњыур№шџ!
1646,1,быштрэхђю эр їютхјъшђх №рёш - Рыѕшьшџђр эр брђрэшчьр
1647,1,быштрэхђю эр їютхјъшђх №рёш - Рыѕшьшџђр эр брђрэшчьр
1648,1,быштрэхђю эр їютхјъшђх №рёш - Рыѕшьшџђр эр брђрэшчьр
1649,1,быштрэхђю эр їютхјъшђх №рёш - Рыѕшьшџђр эр брђрэшчьр
1650,1,Эрщ-хтђшэрђр фшхђр ёђюяџтр 7 шчышјэш ъшыюу№рьр ёрью чр 3 фэш. Фюёђрђњїэю х ёрью фр ёьхёшь...
1651,1,быштрэхђю эр їютхјъшђх №рёш - Рыѕшьшџђр эр брђрэшчьр
1652,1,Трэур х №рчъ№шыр ъњфх ёр ъюёђшђх эр Ряюёђюыр Трёшы Ыхтёъш: Чр№рфш ярьхђэшъ эр Ыхэшэ ёр...
1653,1,Юэырщэ тхёђэшъ бђ№ѓьр - Ыўсюяшђэю
1654,1,врчш ёхфьшір тњт тхёђэшъ Чрярф  оу
1655,1,Я№ю№юїхёђтю эр Трэур я№хёыхфтр пэър аѓяъшэр
1656,1,"зѓфхёр ёх ёыѓїтрђ эр яюу№хсхэшхђю эр Яхђњ№ Фњэют, р у№юсњђ ьѓ х я№рчхэ!"
1657,1,"зѓфхёр ёх ёыѓїтрђ эр яюу№хсхэшхђю эр Яхђњ№ Фњэют, р у№юсњђ ьѓ х я№рчхэ!"
1658,1,"зѓфхёр ёх ёыѓїтрђ эр яюу№хсхэшхђю эр Яхђњ№ Фњэют, р у№юсњђ ьѓ х я№рчхэ!"
1659,1,"зѓфхёр ёх ёыѓїтрђ эр яюу№хсхэшхђю эр Яхђњ№ Фњэют, р у№юсњђ ьѓ х я№рчхэ!"
1660,1,"зѓфхёр ёх ёыѓїтрђ эр яюу№хсхэшхђю эр Яхђњ№ Фњэют, р у№юсњђ ьѓ х я№рчхэ!"
1661,1,У№юсњђ эр Фњэют я№рчхэ?  Эютшэш юђ Сњыур№шџ ш ётхђр
1662,0,Petel.bg - эютшэш - У№юсњђ эр Фњэют я№рчхэ?
1663,0,"бХЭЧРжШп Т ЯШЪ Ш ""аХваЮ""! У№юсњђ эр Фњэют я№рчхэ (бЭШЬЪШ) -..."
1664,1,Схышџђ шьхы-ёьхы сю№хі я№юђшт №рър
1665,1,бхэчрішџ! У№юсњђ эр Фњэют я№рчхэ
1666,1,Юэырщэ тхёђэшъ бђ№ѓьр - Ыўсюяшђэю
1667,1,бхэчрішџ! У№юсњђ эр Фњэют я№рчхэ  
1668,1,"вѓср Сўщўъўёђўэ, ""Чряыхэџтрљр ёњ№іхђю"" ш я№юхъђшђх я№хфш ш ёыхф ђютр - ђхьр 233"
1669,0,"Weekend - Ф№ръюэњђ Яѓђшэ ѓёяџтр, Ъюэџђ Х№фюурэ т ърярэ"
1670,1,"Шёђх№шџ т Рэуышџ чр ъ№рџ эр ётхђр, я№хфёърчрэ юђ Трэур"
1671,1,Chemtrails HAARP (ѕшьшїхёъш ёыхфш т эхсхђю ш еРРаЯ)
1672,1,врђю ш ђрђъютішђх эр эрішџђр !
1673,0,Яюышђшър еыџс ш ярёђш ?быхф Яххтёъш ърътю ьюцх фр шчтрфш сњыур№шђх юђ сѓфэр ъюьр?
1674,0,Яюышђшър еыџс ш ярёђш ?быхф Яххтёъш ърътю ьюцх фр шчтрфш сњыур№шђх юђ сѓфэр ъюьр?
1675,0,Яюышђшър еыџс ш ярёђш ?быхф Яххтёъш ърътю ьюцх фр шчтрфш сњыур№шђх юђ сѓфэр ъюьр?
1676,0,Яюышђшър еыџс ш ярёђш ?быхф Яххтёъш ърътю ьюцх фр шчтрфш сњыур№шђх юђ сѓфэр ъюьр?
1677,1,дхт№ѓр№ш ђюяыюђр ш юсшї
1678,1,дхт№ѓр№ш ђюяыюђр ш юсшї
1679,1,дхт№ѓр№ш ђюяыюђр ш юсшї
1680,1,дхт№ѓр№ш ђюяыюђр ш юсшї
1681,1,дхт№ѓр№ш ђюяыюђр ш юсшї
1682,1,дхт№ѓр№ш ђюяыюђр ш юсшї
1683,1,дхт№ѓр№ш ђюяыюђр ш юсшї
1684,1,дхт№ѓр№ш ђюяыюђр ш юсшї
1685,1,дхт№ѓр№ш ђюяыюђр ш юсшї
1686,1,дхт№ѓр№ш ђюяыюђр ш юсшї
1687,1,дхт№ѓр№ш ђюяыюђр ш юсшї
1688,1,Фхщтшф Ърьх№њэ ш хт№хщёъшђх ьѓ ъю№хэш т срэъш№рэхђю ё юяшѓь  Юсљшџђ ухэхчшё
1689,1,дхт№ѓр№ш ђюяыюђр ш юсшї
1690,1,Chemtrails HAARP (ѕшьшїхёъш ёыхфш т эхсхђю ш еРРаЯ)
1691,1,Chemtrails HAARP (ѕшьшїхёъш ёыхфш т эхсхђю ш еРРаЯ)
1692,1,Chemtrails HAARP (ѕшьшїхёъш ёыхфш т эхсхђю ш еРРаЯ)
1693,0,"врщэшђх чр№њъш эр Трэур, ъюшђю ьюурђ фр я№юьхэџђ цштюђр эр тёшїъш эш! Хђю ърътю х ърчрыр я№ю№юїшірђр чр яр№шђх, чф№ртхђю, №рсюђрђр ш фхірђр!"
1694,1,"врщэшђх чр№њъш эр Трэур, ъюшђю ьюурђ фр я№юьхэџђ цштюђр эр тёшїъш эш! Хђю ърътю х ърчрыр я№ю№юїшірђр чр яр№шђх, чф№ртхђю, №рсюђрђр ш фхірђр!"
1695,1,"Чртхљр эш ую Трэур. вючш ьэюую ёђ№рэхэ, эю ыхёхэ ш хєхъђштхэ ьхђюф я№ртш їѓфхёр ё..."
1696,1,Юу№юьэр срчр эр шчтњэчхьэшђх юђъ№ш ѓєюыюу эр Ыѓэрђр
1697,1,"Фр ёх тёыѓјрьх т ёњтхђшђх эр Трэур-Эх шёърщђх ьэюую, эх ьюцх фр ьѓ яырђшђх іхэрђр, эџьр ѕшђ№хі, ъющђю фр х эрфѕшђ№шы ёњфсрђр ёш!"""
1698,1,быртр бхт№ўъютр я№хф№хъыр эхљю ьэюую трцэю чр аѓьхэ арфхт | Vchas.net
1699,1,быртр бхт№ўъютр я№хф№хъыр эхљю ьэюую трцэю чр аѓьхэ арфхт | Vchas.net
1700,1,"в№њья  фюърђю Ыѓфшџ ёх эрыѓфѓтр эр я№шэішяр Ыѓф ѓью№р эџьр, ђющ эхшчсхцэю љх ёђрэх Ыѓф чр т№њчтрэх!"
1701,1,"врщэшђх чр№њъш эр Трэур, ъюшђю ьюурђ фр я№юьхэџђ цштюђр эр тёшїъш эш! Хђю ърътю х ърчрыр я№ю№юїшірђр чр яр№шђх, чф№ртхђю, №рсюђрђр ш фхірђр!  Яюышђшърђр  Шэєю№ьрішюэхэ яю№ђры"
1702,1,"врщэшђх чр№њъш эр Трэур, ъюшђю ьюурђ фр я№юьхэџђ цштюђр эр тёшїъш эш! Хђю ърътю х ърчрыр я№ю№юїшірђр чр яр№шђх, чф№ртхђю, №рсюђрђр ш фхірђр!"
1703,1,"Фюэрыф в№њья: дюъѓёш№рщђх ёх тњ№ѕѓ ШФШЫ, р эх тњ№ѕѓ ђютр ъръ фр чряюїэхђх ђ№хђр ётхђютэр тющэр"
1704,1,"врщэшђх чр№њъш эр Трэур,ъюшђю љх я№юьхэџђ цштюђр эр тёшїъш!Я№ю№юїшірђр ърчрыр:Эхър чэрџђ тёшїъш, їх | Vchas.net"
1705,1,Шчъюярѕр шчуѓсхэюђю я№ю№юїхёђтю эр быртр бхт№ўъютр чр Сњыур№шџ!
1706,1,быртр бхт№ўъютр я№хф№хъыр эхљю ьэюую трцэю чр аѓьхэ арфхт
1707,1,"Трцэю чр тёшїъш јюєќю№ш! Ръю тчхьхђх яр№ш юђ чрёђ№рѕютър, уѓсшђх ьэюую я№ртр. Тшцђх чр ърътю ёђртр тњя№юё!"
1708,1,Юђшфх ёш ыхухэфрђр эр №юъ ьѓчшърђр!
1709,1,Сющъю Сю№шёют ёх яюѕтрыш ё яњ№тшџ №юцфхэ фхэ эр тэѓър ёш (бЭШЬЪР)
1710,1,Яњыхэ юс№рђ: Ышыш Штрэютр ъѓяш ьрэрёђш№?
1711,1,"врщэшђх чр№њъш эр Трэур, ъюшђю ьюурђ фр я№юьхэџђ цштюђр эр тёшїъш эш! Хђю ърътю х ърчрыр я№ю№юїшірђр чр яр№шђх, чф№ртхђю, №рсюђрђр ш фхірђр!"
1712,1,"врщэшђх чр№њъш эр Трэур, ъюшђю ьюурђ фр я№юьхэџђ цштюђр эр тёшїъш эш!"
1713,1,Шчъюярѕр шчуѓсхэюђю я№ю№юїхёђтю эр быртр бхт№ўъютр чр Сњыур№шџ! вю ёх ёсњфтр я№хф юїшђх эш
1714,1,"врщэшђх чр№њъш эр Трэур, ъюшђю ьюурђ фр я№юьхэџђ цштюђр эр тёшїъш эш! Хђю ърътю х ърчрыр я№ю№юїшірђр чр яр№шђх, чф№ртхђю, №рсюђрђр ш фхірђр!"
1715,1,"врщэшђх чр№њъш эр Трэур, ъюшђю љх я№юьхэџђ цштюђр эр тёшїъш"
1716,1,"врщэшђх чр№њъш эр Трэур, ъюшђю љх я№юьхэџђ цштюђр эр тёшїъш  Эютшэш ш Чрсртыхэшх"
1717,1,"врщэшђх чр№њъш эр Трэур, ъюшђю љх я№юьхэџђ цштюђр эр тёшїъш"
1718,0,"Petel.bg - эютшэш - врщэшђх чр№њъш эр Трэур, ъюшђю љх я№юьхэџђ цштюђр эр тёшїъш"
1719,1,Шчъюярѕр шчуѓсхэюђю я№ю№юїхёђтю эр быртр бхт№ўъютр чр Сњыур№шџ! вю ёх ёсњфтр я№хф юїшђх эш
1720,1,Шчъюярѕр шчуѓсхэюђю я№ю№юїхёђтю эр быртр бхт№ўъютр чр Сњыур№шџ! вю ёх ёсњфтр я№хф юїшђх эш
1721,1,"Трэур: Эх шёърщђх ьэюую-эх ьюцхђх фр ьѓ яырђшђх іхэрђр! Схфэюёђђр х ітхђх, эр сюурђёђтюђю эх ёх №рфтрщђх!"
1722,0,Юсљхёђтю - в№њья ърђю сѓьх№рэу чр Рьх№шър
1723,1,Шчъюярѕр шчуѓсхэюђю я№ю№юїхёђтю эр быртр бхт№ўъютр чр Сњыур№шџ! вю ёх ёсњфтр я№хф юїшђх эш
1724,1,"Трэур: Эх шёърщђх ьэюую-эх ьюцхђх фр ьѓ яырђшђх іхэрђр! Схфэюёђђр х ітхђх, эр сюурђёђтюђю эх ёх №рфтрщђх!"
1725,1,быртр бхт№ўъютр я№хф№хъыр эхљю ьэюую трцэю чр аѓьхэ арфхт
1726,1,"ШЧЪЮЯРеР ЧРУгСХЭЮвЮ ЯаЮаЮзХбвТЮ ЭР бЫРТР бХТаоЪЮТР, ЭЮ вЮ Х ЧР агЬХЭ аРФХТ! вЮТР ЭХ ЮзРЪТРеЬХ, йХ бХ ЮЪРЦХ"
1727,1,быртр бхт№ўъютр я№хф№хъыр эхљю ьэюую трцэю чр аѓьхэ арфхт
1728,1,быртр бхт№ўъютр я№хф№хъыр эхљю ьэюую трцэю чр аѓьхэ арфхт
1729,1,"ШЧЪЮЯРеР ЧРУгСХЭЮвЮ ЯаЮаЮзХбвТЮ ЭР бЫРТР бХТаоЪЮТР, ЭЮ вЮ Х ЧР агЬХЭ аРФХТ! вЮТР ЭХ ЮзРЪТРеЬХ, йХ бХ ЮЪРЦХ"
1730,1,"Чрс№ртхэшџђ чртхђ эр Трэур-Ыхъ, ъющђю іх№ш ш эрщ-ёђ№рјэшђх чрсюыџтрэшџ"
1731,1,"Тэѓъњђ эр Сющъю Сю№шёют ёђрэр эр уюфшэър, ёњс№р іџырђр №юфр т Срэъџ! Тшцђх ъръњт ёырфѓ№ х ёђрэры ьрыъшџђ (бэшьър) | Vchas.net"
1732,1,"ШЧЪЮЯРеР ЧРУгСХЭЮвЮ ЯаЮаЮзХбвТЮ ЭР бЫРТР бХТаоЪЮТР, ЭЮ вЮ Х ЧР агЬХЭ аРФХТ! вЮТР ЭХ ЮзРЪТРеЬХ, йХ бХ ЮЪРЦХ"
1733,1,"Тэѓъњђ эр Сющъю Сю№шёют ёђрэр эр уюфшэър, ёњс№р іџырђр №юфр т Срэъџ! Тшцђх ъръњт ёырфѓ№ х ёђрэры ьрыъшџђ (бэшьър)"
1734,1,"Тэѓъњђ эр Сющъю Сю№шёют ёђрэр эр уюфшэър, ёњс№р іџырђр №юфр т Срэъџ! Тшцђх ъръњт ёырфѓ№ х ёђрэры ьрыъшџђ (бэшьър)"
1735,1,"Тэѓъњђ эр Сющъю Сю№шёют ёђрэр эр уюфшэър, ёњс№р іџырђр №юфр т Срэъџ! Тшцђх ъръњт ёырфѓ№ х ёђрэры ьрыъшџђ (бэшьър)"
1736,1,"ШЧЪЮЯРеР ЧРУгСХЭЮвЮ ЯаЮаЮзХбвТЮ ЭР бЫРТР бХТаоЪЮТР, ЭЮ вЮ Х ЧР агЬХЭ аРФХТ! вЮТР ЭХ ЮзРЪТРеЬХ, йХ бХ ЮЪРЦХ"
1737,1,Чряырѕшђх ш №шёъютхђх я№хф ётхђр я№хч 2017 у.
1738,1,"ШЧЪЮЯРеР ЧРУгСХЭЮвЮ ЯаЮаЮзХбвТЮ ЭР бЫРТР бХТаоЪЮТР, ЭЮ вЮ Х ЧР агЬХЭ аРФХТ! вЮТР ЭХ ЮзРЪТРеЬХ, йХ бХ ЮЪРЦХ | Vchas.net"
1739,1,"ШЧЪЮЯРеР ЧРУгСХЭЮвЮ ЯаЮаЮзХбвТЮ ЭР бЫРТР бХТаоЪЮТР, ЭЮ вЮ Х ЧР агЬХЭ аРФХТ! вЮТР ЭХ ЮзРЪТРеЬХ, йХ бХ ЮЪРЦХ | Vchas.net"
1740,0,"Petel.bg - эютшэш - ""Сњыур№шџ фэхё"": Шчъюярѕр шчуѓсхэюђю я№ю№юїхёђтю эр быртр бхт№ўъютр чр Сњыур№шџ! вю ёх ёсњфтр я№хф юїшђх эш"
1741,1,"ШЧЪЮЯРеР ЧРУгСХЭЮвЮ ЯаЮаЮзХбвТЮ ЭР бЫРТР бХТаоЪЮТР, ЭЮ вЮ Х ЧР агЬХЭ аРФХТ! вЮТР ЭХ ЮзРЪТРеЬХ, йХ бХ ЮЪРЦХ"
1742,1,аѓьхэ арфхт х я№х№юфхэшџђ Фртшф
1743,1,"Я№ю№юїшірђр Трэур: Сњыур№шџ љх ёх юя№ртш! Т чхьџђр шьр ьэюую чырђю, ъюхђю..."
1744,1,"Чрс№ртхэ чртхђ эр Трэур, ъющђю іх№ш ёђ№рјэш сюыхёђш"
1745,1,Эх шёърщђх ьэюую  эх ьюцхђх фр ьѓ яырђшђх іхэрђр...
1746,1,"Чрс№ртхэшџђ чртхђ эр Трэур, ъющђю іх№ш ш эрщ-ёђ№рјэшђх чрсюыџтрэшџ  Яюышђшърђр  Шэєю№ьрішюэхэ яю№ђры"
1747,1,"Чрс№ртхэшџђ чртхђ эр Трэур, ъющђю іх№ш ш эрщ-ёђ№рјэшђх чрсюыџтрэшџ"
1748,1,"Чрс№ртхэшџђ чртхђ эр Трэур, ъющђю іх№ш ш эрщ-ёђ№рјэшђх чрсюыџтрэшџ"
1749,0,"Чрс№ртхэшџђ чртхђ эр Трэур, ъющђю іх№ш ш эрщ-ёђ№рјэшђх чрсюыџтрэшџ"
1750,1,"Чрс№ртхэшџђ чртхђ эр Трэур, ъющђю іх№ш ш эрщ-ёђ№рјэшђх чрсюыџтрэшџ"
1751,1,"Чрс№ртхэшџђ чртхђ эр Трэур, ъющђю іх№ш ш эрщ-ёђ№рјэшђх чрсюыџтрэшџ"
1752,1,"Чрс№ртхэшџђ чртхђ эр Трэур, ъющђю іх№ш ш эрщ-ёђ№рјэшђх чрсюыџтрэшџ"
1753,1,"Чрс№ртхэшџђ чртхђ эр Трэур, ъющђю іх№ш ш эрщ-ёђ№рјэшђх чрсюыџтрэшџ"
1754,0,"Ъхьђ№хщыё х я№шїшэр чр ёђѓфр, фю ъ№рџ эр ёхфьшірђр ую ьрѕрь!"
1755,1,"Чрс№ртхэшџђ чртхђ эр Трэур, ъющђю іх№ш ш эрщ-ёђ№рјэшђх чрсюыџтрэшџ"
1756,1,"Чрс№ртхэшџђ чртхђ эр Трэур, ъющђю іх№ш ш эрщ-ёђ№рјэшђх чрсюыџтрэшџ"
1757,0,"Чрс№ртхэшџђ чртхђ эр Трэур, ъющђю іх№ш ш эрщ-ёђ№рјэшђх чрсюыџтрэшџ - СЫШж"
1758,1,Трэур х чэрхыр ъюур љх ѓь№х
1759,1,"ЯкаТЮ вгЪ! Сю№шёют яюърчр ьрыъшџ Сющъю эрт№њѕ яњ№тшџ ьѓ №юцфхэ фхэ, юїрътр фр ую чр№рфтр ш фр я№юѕюфш (бЭШЬЪР)"
1760,1,Уюыџью љрёђшх т цштюђр эр Сющъю Сю№шёют
1761,0,"Тёхъш ярчш ёяюьхэњђ чр я№ю№юїшірђр Трэур ш юёюсхэю ѕю№рђр, ъюшђю я№шцштх ёр ёх фюъюёэрыш фю эхџ  арфшю Тх№шур дюъѓё"
1762,1,"""Эр чхьџђр шьр ёыњэіх ш сырур чр тёшїъш..."""
1763,0,Штю Шэфцхт / Ivo Indzhev
